VMName,vCenter Name,Service Account used,Result
BRSPOSAP08,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISSANMGT02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISJUMP03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USWSTSAPMC01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
MXDTCSNOMDB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDCNA11,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPAPP04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSADCON,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISKWISYSLOG,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
BRMGAP05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
PELIMSTES01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
vCLS-ec76b4cb-bf50-4fcc-a5c9-07d834e3914a,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschisshjump03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CRIA-SAG-80,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
RHELTest,https://uschisvctr01.na.globalad.local:443/sdk,root,Authentication Passed
USCHISVCTR02,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISHCMF01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISAZGW,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqbsaap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISBKFRE,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uswststhycotic1_Decom_SNOW_CHG0059842,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
vCLS-1117b34c-33bf-4d50-ae01-921ce3c31c2a,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
Mxppasion01New,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSSPAPP3,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPTLSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqbapcap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqbsaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISSFCORE3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqeapcap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USIMPRVTAPRD03,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqeapcap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqbapcap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSPAPP4,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISSFCORE2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSPWFP3,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSEDICOM,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
uschiqbsaap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
SGCOLSDEVRA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
uschinfssrv1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSAPQCON01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
BRSPOSAP32,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSFCORE1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISSFCORE4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSGITHUB,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISPAPP03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSWAM01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSECAUTH2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISFORCEPOINT03,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSAPFIX02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXDTCSNOM03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXDTCSCTX,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISFORCEPOINT02,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOAPP11,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbcrpap4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
MXDTCSLEN02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqeapcap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschispapp02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipecrpap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
CRIA-DB210,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNUC01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiteapcap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschitbsaap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
granite_clone_MXPPASTS03,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISSFCORE1_old_do not Power On,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISVCTR01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiqesaap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISSASSO,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISJUMP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,undefined    VMTool status: guestToolsNotRunning 
uschiqbapcap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSECAUTH1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSAPHLX01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
SGCOLSTGS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSCCM01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
uschipenaap5,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOAPP08,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDT03-test,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USARGSSFK,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CPLIMSSIM,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
BRSPOSAP18,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSSPDBP3,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_MXPPASMG01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
MXDTCSLENDB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSAPARCH03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISGSAPP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschitbapcap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOAPQ01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
granite_clone_mxppasjsts01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USWSTSHZXAPP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschissapdoc1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipecrpap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschipbcrpap5,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHIDBTEST,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Windows 2012 Template,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
vCLS-b2d3e951-16bf-40f5-8abf-7d27d137d38d,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschislogserver,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschispapp01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiqesaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
vCLS-91f57067-b00a-4ea1-9341-9bde12a566c3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSSPWFP4,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
vCLS-4bed4806-de3c-4357-91fb-d278908b4bb1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschisgsprdb,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschisdrapp03,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
uschisesaap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
BRSPOSAP37,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSINFOS11,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
ZZUATCAMCHI,https://uschisvctr01.na.globalad.local:443/sdk,root,Authentication Passed
USCHISJUMP00,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISCSI01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISASPWEB,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
